Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,1,68.9,158,Unhealthy,69.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,2,72.2,160,Unhealthy,75.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,3,81.2,164,Unhealthy,90.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,4,89.4,169,Unhealthy,97.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,5,89.2,168,Unhealthy,89.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,6,90.6,169,Unhealthy,92,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,7,91.4,170,Unhealthy,92.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,8,98.4,173,Unhealthy,108.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,9,101.6,175,Unhealthy,106,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,10,103.7,176,Unhealthy,106.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,11,101,174,Unhealthy,98,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,12,100.2,174,Unhealthy,98.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,13,97.2,173,Unhealthy,90.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,14,94.4,171,Unhealthy,83.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,15,88.9,168,Unhealthy,77.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,16,82.1,165,Unhealthy,71.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,17,76.7,162,Unhealthy,69,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,18,74.4,161,Unhealthy,70.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,19,79.6,163,Unhealthy,88.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,20,87.9,168,Unhealthy,103,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,21,94,171,Unhealthy,105.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,22,101.8,175,Unhealthy,112.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/1/2018,2018,1,1,23,115.1,182,Unhealthy,127.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,0,118.5,184,Unhealthy,122.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,1,127.5,188,Unhealthy,135.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,2,130.2,190,Unhealthy,133,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,3,132.1,191,Unhealthy,134.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,4,136,193,Unhealthy,139.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,5,178.7,229,Very Unhealthy,221.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,6,175.3,226,Very Unhealthy,171.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,7,158,208,Very Unhealthy,140.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,8,145.2,197,Unhealthy,132.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,9,145.5,197,Unhealthy,145.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,10,139.2,194,Unhealthy,130.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,11,130.7,190,Unhealthy,120.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,12,148.7,199,Unhealthy,170.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,13,163.9,214,Very Unhealthy,182.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,14,174.1,224,Very Unhealthy,186.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,15,184.1,234,Very Unhealthy,196,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,16,190.1,240,Very Unhealthy,197.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,17,183.2,233,Very Unhealthy,177,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,18,181,231,Very Unhealthy,177.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,19,174,224,Very Unhealthy,162.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,20,168.5,219,Very Unhealthy,159.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,21,163.4,214,Very Unhealthy,155.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,22,154,204,Very Unhealthy,139,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/2/2018,2018,1,2,23,135.6,192,Unhealthy,113,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,0,126.4,188,Unhealthy,114.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,1,122.7,186,Unhealthy,117.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,2,117.9,183,Unhealthy,111.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,3,114.9,182,Unhealthy,111.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,4,118.9,184,Unhealthy,122.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,5,120.2,184,Unhealthy,122.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,6,127.4,188,Unhealthy,142.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,7,134.3,192,Unhealthy,150.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,8,137.9,194,Unhealthy,148.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,9,139.6,194,Unhealthy,146.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,10,140.2,195,Unhealthy,141.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,11,132.2,191,Unhealthy,109.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,12,105.6,177,Unhealthy,80.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,13,81.1,164,Unhealthy,58.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,14,65.3,156,Unhealthy,49.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,15,50.3,137,Unhealthy for Sensitive Groups,35.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,16,49.5,135,Unhealthy for Sensitive Groups,48.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,17,44.8,124,Unhealthy for Sensitive Groups,40.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,18,46.9,129,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,19,63,155,Unhealthy,79.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,20,73.8,160,Unhealthy,84.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,21,74.3,161,Unhealthy,74.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,22,72.6,160,Unhealthy,70.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/3/2018,2018,1,3,23,70.2,159,Unhealthy,67.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,0,66.6,157,Unhealthy,63,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,1,78.9,163,Unhealthy,91.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,2,74.2,161,Unhealthy,69.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,3,79.4,163,Unhealthy,84.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,4,77.7,162,Unhealthy,76,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,5,77.6,162,Unhealthy,77.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,6,74.4,161,Unhealthy,68,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,7,72.4,160,Unhealthy,68.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,8,72.9,160,Unhealthy,74.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,9,74.1,161,Unhealthy,76.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,10,72.9,160,Unhealthy,70.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,11,74.8,161,Unhealthy,79.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,12,77,162,Unhealthy,83.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,13,79,163,Unhealthy,87.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,14,83.8,166,Unhealthy,93.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,15,84.4,166,Unhealthy,86,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,16,84.5,166,Unhealthy,-999,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,17,81.4,164,Unhealthy,75.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,18,74.7,161,Unhealthy,63.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,19,74.8,161,Unhealthy,-999,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,20,74.8,161,Unhealthy,74,UG/M3,1 Hr,Invalid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,21,74.8,161,Unhealthy,74,UG/M3,1 Hr,Invalid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,22,74.8,161,Unhealthy,74,UG/M3,1 Hr,Invalid
Hanoi,PM2.5 - Principal,1/4/2018,2018,1,4,23,-999,-999,N/A,74,UG/M3,1 Hr,Invalid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,0,-999,-999,N/A,74,UG/M3,1 Hr,Invalid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,1,-999,-999,N/A,74,UG/M3,1 Hr,Invalid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,2,-999,-999,N/A,74,UG/M3,1 Hr,Invalid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,3,-999,-999,N/A,74,UG/M3,1 Hr,Invalid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,4,-999,-999,N/A,74,UG/M3,1 Hr,Invalid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,5,-999,-999,N/A,74,UG/M3,1 Hr,Invalid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,6,-999,-999,N/A,74,UG/M3,1 Hr,Invalid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,7,-999,-999,N/A,74,UG/M3,1 Hr,Invalid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,8,-999,-999,N/A,74,UG/M3,1 Hr,Invalid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,9,-999,-999,N/A,74,UG/M3,1 Hr,Invalid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,10,-999,-999,N/A,74.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,11,81.8,165,Unhealthy,88.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,12,85.2,166,Unhealthy,90.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,13,80.1,164,Unhealthy,70,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,14,77.6,162,Unhealthy,72.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,15,78.4,163,Unhealthy,80.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,16,71.6,159,Unhealthy,59.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,17,66.8,157,Unhealthy,58.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,18,60.3,153,Unhealthy,53,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,19,42.3,118,Unhealthy for Sensitive Groups,26.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,20,38.4,108,Unhealthy for Sensitive Groups,34.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,21,43.6,121,Unhealthy for Sensitive Groups,48.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,22,45.9,127,Unhealthy for Sensitive Groups,48.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/5/2018,2018,1,5,23,50.6,138,Unhealthy for Sensitive Groups,55.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,0,56.4,151,Unhealthy,62.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,1,49.4,135,Unhealthy for Sensitive Groups,42.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,2,38.9,109,Unhealthy for Sensitive Groups,28.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,3,39.8,112,Unhealthy for Sensitive Groups,40.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,4,35.7,101,Unhealthy for Sensitive Groups,31.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,5,30.4,89,Moderate,25.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,6,30.3,89,Moderate,30.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,7,32.2,93,Moderate,34.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,8,37.2,105,Unhealthy for Sensitive Groups,42.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,9,42.1,117,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,10,42.1,117,Unhealthy for Sensitive Groups,-999,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,11,41.2,115,Unhealthy for Sensitive Groups,40.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,12,37.8,107,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,13,36.4,103,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,14,35.7,101,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,15,36.4,103,Unhealthy for Sensitive Groups,37.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,16,39.5,111,Unhealthy for Sensitive Groups,43.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,17,41.9,117,Unhealthy for Sensitive Groups,46.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,18,41.6,116,Unhealthy for Sensitive Groups,43.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,19,43.6,121,Unhealthy for Sensitive Groups,48.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,20,48.7,134,Unhealthy for Sensitive Groups,55.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,21,61.8,154,Unhealthy,73,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,22,67.3,157,Unhealthy,72.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/6/2018,2018,1,6,23,67.9,157,Unhealthy,68.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,0,62,154,Unhealthy,56.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,1,62,154,Unhealthy,62.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,2,63.7,155,Unhealthy,65.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,3,68.2,158,Unhealthy,74.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,4,66.4,157,Unhealthy,64,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,5,66.1,156,Unhealthy,65.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,6,61.9,154,Unhealthy,54.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,7,63.4,155,Unhealthy,65,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,8,64.1,155,Unhealthy,65.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,9,61.4,154,Unhealthy,54.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,10,55.9,151,Unhealthy,47.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,11,47.9,132,Unhealthy for Sensitive Groups,40.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,12,51.6,141,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,13,54.6,148,Unhealthy for Sensitive Groups,58.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,14,58.4,152,Unhealthy,63,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,15,59.6,153,Unhealthy,62.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,16,59.4,153,Unhealthy,59,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,17,59.6,153,Unhealthy,60,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,18,59.6,153,Unhealthy,-999,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,19,59.6,153,Unhealthy,-999,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,20,59.6,153,Unhealthy,-999,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,1/7/2018,2018,1,7,21,59.6,153,Unhealthy,-999,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,1/9/2018,2018,1,9,13,-999,-999,N/A,32.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2018,2018,1,9,14,30.6,90,Moderate,28.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2018,2018,1,9,15,41.9,117,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2018,2018,1,9,16,46.7,129,Unhealthy for Sensitive Groups,51.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2018,2018,1,9,17,44.5,123,Unhealthy for Sensitive Groups,42.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2018,2018,1,9,18,44.9,124,Unhealthy for Sensitive Groups,45.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2018,2018,1,9,19,38.7,109,Unhealthy for Sensitive Groups,31.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2018,2018,1,9,20,38.4,108,Unhealthy for Sensitive Groups,37.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2018,2018,1,9,21,38,107,Unhealthy for Sensitive Groups,37.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2018,2018,1,9,22,45.4,125,Unhealthy for Sensitive Groups,53.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/9/2018,2018,1,9,23,48.5,133,Unhealthy for Sensitive Groups,52.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,0,52.7,143,Unhealthy for Sensitive Groups,56.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,1,65.4,156,Unhealthy,77.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,2,57.2,152,Unhealthy,49,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,3,54.2,147,Unhealthy for Sensitive Groups,51.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,4,55.2,150,Unhealthy for Sensitive Groups,56.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,5,45.1,125,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,6,41.1,115,Unhealthy for Sensitive Groups,37.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,7,42.1,117,Unhealthy for Sensitive Groups,43.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,8,44.8,124,Unhealthy for Sensitive Groups,47.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,9,40.6,114,Unhealthy for Sensitive Groups,36.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,10,43.1,120,Unhealthy for Sensitive Groups,45.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,11,39.9,112,Unhealthy for Sensitive Groups,36.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,12,33.9,97,Moderate,27.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,13,29.9,88,Moderate,26,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,14,28,84,Moderate,26.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,15,28.9,86,Moderate,29.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,16,28.2,85,Moderate,27.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,17,29,87,Moderate,30,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,18,30.4,89,Moderate,32.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,19,33.9,97,Moderate,38.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,20,37,105,Unhealthy for Sensitive Groups,41.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,21,44,122,Unhealthy for Sensitive Groups,50.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,22,44,122,Unhealthy for Sensitive Groups,43.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/10/2018,2018,1,10,23,43.5,121,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/11/2018,2018,1,11,0,45.3,125,Unhealthy for Sensitive Groups,47.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/11/2018,2018,1,11,1,76.2,162,Unhealthy,107,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/11/2018,2018,1,11,2,63.9,155,Unhealthy,51.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/11/2018,2018,1,11,3,52.8,144,Unhealthy for Sensitive Groups,41.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,1/11/2018,2018,1,11,4,44.9,124,Unhealthy for Sensitive Groups,36.9,UG/M3,1 Hr,Valid
